case:concept:name,concept:name,time:timestamp,human_resource,org:role,client,lifecycle:transition,concept:instance
INC0025763,Active,2016-05-04 10:41:00,Updated by 44,Group 25,Caller 5273,start,i_436
INC0025763,Active,2016-05-04 10:41:00,Updated by 44,Group 25,Caller 5273,complete,i_436
INC0025763,Active,2016-05-04 12:32:00,Updated by 213,Group 25,Caller 5273,start,i_437
INC0025763,Active,2016-05-04 12:32:00,Updated by 213,Group 25,Caller 5273,complete,i_437
INC0025763,Active,2016-05-04 18:00:00,Updated by 213,Group 25,Caller 5273,start,i_438
INC0025763,Resolved,2016-05-04 18:00:00,Updated by 213,Group 25,Caller 5273,start,i_439
INC0025763,Active,2016-05-04 18:00:00,Updated by 213,Group 25,Caller 5273,complete,i_438
INC0025763,Resolved,2016-05-04 18:00:00,Updated by 213,Group 25,Caller 5273,complete,i_439
INC0025763,Closed,2016-05-09 18:07:00,Updated by 908,Group 25,Caller 5273,start,i_440
INC0025763,Closed,2016-05-09 18:07:00,Updated by 908,Group 25,Caller 5273,complete,i_440
INC0026007,New,2016-05-04 16:48:00,Updated by 44,Group 70,Caller 3377,start,i_441
INC0026007,New,2016-05-04 16:48:00,Updated by 44,Group 70,Caller 3377,complete,i_441
INC0026007,New,2016-05-04 16:49:00,Updated by 44,Group 30,Caller 3377,start,i_442
INC0026007,New,2016-05-04 16:49:00,Updated by 44,Group 30,Caller 3377,complete,i_442
INC0026007,Resolved,2016-05-04 17:54:00,Updated by 718,Group 30,Caller 3377,start,i_443
INC0026007,Resolved,2016-05-04 17:54:00,Updated by 718,Group 30,Caller 3377,complete,i_443
INC0026007,Closed,2016-05-09 18:07:00,Updated by 908,Group 30,Caller 3377,start,i_444
INC0026007,Closed,2016-05-09 18:07:00,Updated by 908,Group 30,Caller 3377,complete,i_444
INC0026045,New,2016-05-04 18:04:00,Updated by 429,?,Caller 3658,start,i_445
INC0026045,New,2016-05-04 18:04:00,Updated by 429,?,Caller 3658,complete,i_445
INC0026045,New,2016-05-04 18:18:00,Updated by 429,?,Caller 3658,start,i_446
INC0026045,Resolved,2016-05-04 18:18:00,Updated by 429,?,Caller 3658,start,i_447
INC0026045,New,2016-05-04 18:18:00,Updated by 429,?,Caller 3658,complete,i_446
INC0026045,Resolved,2016-05-04 18:18:00,Updated by 429,?,Caller 3658,complete,i_447
INC0026045,Closed,2016-05-09 19:07:00,Updated by 908,?,Caller 3658,start,i_448
INC0026045,Closed,2016-05-09 19:07:00,Updated by 908,?,Caller 3658,complete,i_448
INC0026370,Active,2016-05-05 12:05:00,Updated by 908,Group 70,Caller 4641,start,i_449
INC0026370,Active,2016-05-05 12:05:00,Updated by 908,Group 70,Caller 4641,complete,i_449
INC0026370,Resolved,2016-05-05 12:29:00,Updated by 573,Group 70,Caller 4641,start,i_450
INC0026370,Resolved,2016-05-05 12:29:00,Updated by 573,Group 70,Caller 4641,complete,i_450
INC0026370,Closed,2016-05-10 13:07:00,Updated by 908,Group 70,Caller 4641,start,i_451
INC0026370,Closed,2016-05-10 13:07:00,Updated by 908,Group 70,Caller 4641,complete,i_451
INC0027351,Active,2016-05-09 09:55:00,Updated by 908,Group 70,Caller 4575,start,i_452
INC0027351,Active,2016-05-09 09:55:00,Updated by 908,Group 70,Caller 4575,complete,i_452
INC0027351,Resolved,2016-05-09 10:11:00,Updated by 915,Group 70,Caller 4575,start,i_453
INC0027351,Resolved,2016-05-09 10:11:00,Updated by 915,Group 70,Caller 4575,complete,i_453
INC0027351,Closed,2016-05-14 11:07:00,Updated by 908,Group 70,Caller 4575,start,i_454
INC0027351,Closed,2016-05-14 11:07:00,Updated by 908,Group 70,Caller 4575,complete,i_454
INC0027352,New,2016-05-09 09:55:00,Updated by 908,Group 70,Caller 369,start,i_455
INC0027352,New,2016-05-09 09:55:00,Updated by 908,Group 70,Caller 369,complete,i_455
INC0027352,New,2016-05-09 10:01:00,Updated by 265,Group 20,Caller 369,start,i_456
INC0027352,New,2016-05-09 10:01:00,Updated by 265,Group 20,Caller 369,complete,i_456
INC0027352,New,2016-05-09 10:02:00,Updated by 265,?,Caller 369,start,i_457
INC0027352,New,2016-05-09 10:02:00,Updated by 265,?,Caller 369,complete,i_457
INC0027352,Active,2016-05-09 12:41:00,Updated by 60,?,Caller 369,start,i_458
INC0027352,Active,2016-05-09 12:41:00,Updated by 60,?,Caller 369,complete,i_458
INC0027352,Resolved,2016-05-09 12:42:00,Updated by 60,?,Caller 369,start,i_459
INC0027352,Resolved,2016-05-09 12:42:00,Updated by 60,?,Caller 369,complete,i_459
INC0027352,Resolved,2016-06-03 16:26:00,Updated by 16,Group 70,Caller 369,start,i_460
INC0027352,Resolved,2016-06-03 16:26:00,Updated by 16,Group 70,Caller 369,complete,i_460
INC0027352,Closed,2016-06-08 17:07:00,Updated by 908,Group 70,Caller 369,start,i_461
INC0027352,Closed,2016-06-08 17:07:00,Updated by 908,Group 70,Caller 369,complete,i_461
INC0027885,New,2016-05-10 12:06:00,Updated by 265,Group 22,Caller 3329,start,i_462
INC0027885,New,2016-05-10 12:06:00,Updated by 265,Group 22,Caller 3329,complete,i_462
INC0027885,Awaiting User Info,2016-05-10 12:07:00,Updated by 265,Group 22,Caller 3329,start,i_463
INC0027885,Awaiting User Info,2016-05-10 12:07:00,Updated by 265,Group 22,Caller 3329,complete,i_463
INC0027885,Active,2016-05-10 12:10:00,Updated by 265,Group 22,Caller 3329,start,i_464
INC0027885,Active,2016-05-10 12:10:00,Updated by 265,Group 22,Caller 3329,complete,i_464
INC0027885,Active,2016-05-11 09:25:00,Updated by 526,Group 70,Caller 3329,start,i_465
INC0027885,Active,2016-05-11 09:25:00,Updated by 526,Group 70,Caller 3329,complete,i_465
INC0027885,Active,2016-05-11 12:08:00,Updated by 429,Group 22,Caller 3329,start,i_466
INC0027885,Active,2016-05-11 12:08:00,Updated by 429,Group 22,Caller 3329,complete,i_466
INC0027885,Active,2016-05-11 12:09:00,Updated by 429,Group 22,Caller 3329,start,i_467
INC0027885,Active,2016-05-11 12:09:00,Updated by 429,Group 22,Caller 3329,complete,i_467
INC0027885,Active,2016-05-12 10:26:00,Updated by 653,Group 6,Caller 3329,start,i_468
INC0027885,Active,2016-05-12 10:26:00,Updated by 653,Group 6,Caller 3329,complete,i_468
INC0027885,Active,2016-05-12 10:27:00,Updated by 653,Group 6,Caller 3329,start,i_469
INC0027885,Active,2016-05-12 10:27:00,Updated by 653,Group 6,Caller 3329,complete,i_469
INC0027885,Resolved,2016-05-12 15:01:00,Updated by 653,Group 6,Caller 3329,start,i_470
INC0027885,Resolved,2016-05-12 15:01:00,Updated by 653,Group 6,Caller 3329,complete,i_470
INC0027885,Closed,2016-05-17 15:07:00,Updated by 908,Group 6,Caller 3329,start,i_471
INC0027885,Closed,2016-05-17 15:07:00,Updated by 908,Group 6,Caller 3329,complete,i_471
INC0028352,New,2016-05-11 11:22:00,Updated by 133,Group 25,Caller 236,start,i_472
INC0028352,New,2016-05-11 11:22:00,Updated by 133,Group 25,Caller 236,complete,i_472
INC0028352,Active,2016-05-12 11:45:00,Updated by 465,Group 25,Caller 236,start,i_473
INC0028352,Active,2016-05-12 11:45:00,Updated by 465,Group 25,Caller 236,complete,i_473
INC0028352,Awaiting User Info,2016-05-12 16:49:00,Updated by 465,Group 25,Caller 236,start,i_474
INC0028352,Awaiting User Info,2016-05-12 16:49:00,Updated by 465,Group 25,Caller 236,complete,i_474
INC0028352,Resolved,2016-05-16 11:41:00,Updated by 465,Group 25,Caller 236,start,i_475
INC0028352,Resolved,2016-05-16 11:41:00,Updated by 465,Group 25,Caller 236,complete,i_475
INC0028352,Closed,2016-05-21 12:07:00,Updated by 908,Group 25,Caller 236,start,i_476
INC0028352,Closed,2016-05-21 12:07:00,Updated by 908,Group 25,Caller 236,complete,i_476
INC0028806,New,2016-05-12 12:43:00,Updated by 908,Group 20,Caller 4890,start,i_477
INC0028806,New,2016-05-12 12:43:00,Updated by 868,Group 72,Caller 4890,start,i_478
INC0028806,New,2016-05-12 12:43:00,Updated by 908,Group 20,Caller 4890,complete,i_477
INC0028806,New,2016-05-12 12:43:00,Updated by 868,Group 72,Caller 4890,complete,i_478
INC0028806,New,2016-05-12 15:10:00,Updated by 494,Group 72,Caller 4890,start,i_479
INC0028806,Resolved,2016-05-12 15:10:00,Updated by 494,Group 72,Caller 4890,start,i_480
INC0028806,New,2016-05-12 15:10:00,Updated by 494,Group 72,Caller 4890,complete,i_479
INC0028806,Resolved,2016-05-12 15:10:00,Updated by 494,Group 72,Caller 4890,complete,i_480
INC0028806,Closed,2016-05-17 16:07:00,Updated by 908,Group 72,Caller 4890,start,i_481
INC0028806,Closed,2016-05-17 16:07:00,Updated by 908,Group 72,Caller 4890,complete,i_481
INC0029062,Active,2016-05-13 05:20:00,Updated by 908,Group 70,Caller 90,start,i_482
INC0029062,Active,2016-05-13 05:20:00,Updated by 908,Group 70,Caller 90,complete,i_482
INC0029062,Resolved,2016-05-13 05:22:00,Updated by 21,Group 70,Caller 90,start,i_483
INC0029062,Resolved,2016-05-13 05:22:00,Updated by 21,Group 70,Caller 90,complete,i_483
INC0029062,Closed,2016-05-18 06:07:00,Updated by 908,Group 70,Caller 90,start,i_484
INC0029062,Closed,2016-05-18 06:07:00,Updated by 908,Group 70,Caller 90,complete,i_484
INC0029137,Active,2016-05-13 09:30:00,Updated by 908,Group 70,Caller 2305,start,i_485
INC0029137,Active,2016-05-13 09:30:00,Updated by 908,Group 70,Caller 2305,complete,i_485
INC0029137,Resolved,2016-05-13 09:39:00,Updated by 44,Group 70,Caller 2305,start,i_486
INC0029137,Resolved,2016-05-13 09:39:00,Updated by 44,Group 70,Caller 2305,complete,i_486
INC0029137,Closed,2016-05-18 10:07:00,Updated by 908,Group 70,Caller 2305,start,i_487
INC0029137,Closed,2016-05-18 10:07:00,Updated by 908,Group 70,Caller 2305,complete,i_487
INC0029726,New,2016-05-16 09:54:00,Updated by 908,Group 20,Caller 2448,start,i_488
INC0029726,New,2016-05-16 09:54:00,Updated by 908,Group 20,Caller 2448,complete,i_488
INC0029726,New,2016-05-16 10:00:00,Updated by 915,Group 20,Caller 2448,start,i_489
INC0029726,New,2016-05-16 10:00:00,Updated by 915,Group 20,Caller 2448,complete,i_489
INC0029726,New,2016-05-16 10:01:00,Updated by 915,Group 65,Caller 2448,start,i_490
INC0029726,New,2016-05-16 10:01:00,Updated by 915,Group 70,Caller 2448,start,i_491
INC0029726,New,2016-05-16 10:01:00,Updated by 915,Group 65,Caller 2448,complete,i_490
INC0029726,New,2016-05-16 10:01:00,Updated by 915,Group 70,Caller 2448,complete,i_491
INC0029726,Awaiting User Info,2016-05-16 10:03:00,Updated by 915,Group 70,Caller 2448,start,i_492
INC0029726,Awaiting User Info,2016-05-16 10:03:00,Updated by 915,Group 70,Caller 2448,complete,i_492
INC0029726,Awaiting User Info,2016-05-16 13:03:00,Updated by 915,Group 70,Caller 2448,start,i_493
INC0029726,Awaiting User Info,2016-05-16 13:03:00,Updated by 915,Group 70,Caller 2448,complete,i_493
INC0029726,Resolved,2016-05-16 13:04:00,Updated by 915,Group 70,Caller 2448,start,i_494
INC0029726,Resolved,2016-05-16 13:04:00,Updated by 915,Group 70,Caller 2448,complete,i_494
INC0029726,Closed,2016-05-21 13:07:00,Updated by 908,Group 70,Caller 2448,start,i_495
INC0029726,Closed,2016-05-21 13:07:00,Updated by 908,Group 70,Caller 2448,complete,i_495
INC0030544,New,2016-05-17 22:22:00,Updated by 908,Group 70,Caller 5325,start,i_496
INC0030544,New,2016-05-17 22:22:00,Updated by 908,Group 70,Caller 5325,complete,i_496
INC0030544,Resolved,2016-05-17 22:54:00,Updated by 578,Group 70,Caller 5325,start,i_497
INC0030544,Resolved,2016-05-17 22:54:00,Updated by 578,Group 70,Caller 5325,complete,i_497
INC0030544,Closed,2016-05-22 23:07:00,Updated by 908,Group 70,Caller 5325,start,i_498
INC0030544,Closed,2016-05-22 23:07:00,Updated by 908,Group 70,Caller 5325,complete,i_498
INC0031255,New,2016-05-19 12:25:00,Updated by 908,Group 66,Caller 3887,start,i_499
INC0031255,New,2016-05-19 12:25:00,Updated by 908,Group 66,Caller 3887,complete,i_499
INC0031255,New,2016-05-19 13:30:00,Updated by 713,Group 20,Caller 3887,start,i_500
INC0031255,New,2016-05-19 13:30:00,Updated by 713,Group 20,Caller 3887,complete,i_500
INC0031255,New,2016-05-19 13:46:00,Updated by 859,Group 20,Caller 3887,start,i_501
INC0031255,New,2016-05-19 13:46:00,Updated by 859,Group 70,Caller 3887,start,i_502
INC0031255,New,2016-05-19 13:46:00,Updated by 859,Group 20,Caller 3887,complete,i_501
INC0031255,New,2016-05-19 13:46:00,Updated by 859,Group 70,Caller 3887,complete,i_502
INC0031255,Awaiting User Info,2016-05-20 08:26:00,Updated by 429,Group 70,Caller 3887,start,i_503
INC0031255,Awaiting User Info,2016-05-20 08:26:00,Updated by 429,Group 70,Caller 3887,start,i_504
INC0031255,Awaiting User Info,2016-05-20 08:26:00,Updated by 429,Group 70,Caller 3887,complete,i_503
INC0031255,Awaiting User Info,2016-05-20 08:26:00,Updated by 429,Group 70,Caller 3887,complete,i_504
INC0031255,Awaiting User Info,2016-05-31 08:41:00,Updated by 429,Group 70,Caller 3887,start,i_505
INC0031255,Awaiting User Info,2016-05-31 08:41:00,Updated by 429,Group 70,Caller 3887,complete,i_505
INC0031255,Awaiting User Info,2016-05-31 15:08:00,Updated by 429,Group 70,Caller 3887,start,i_506
INC0031255,Awaiting User Info,2016-05-31 15:08:00,Updated by 429,Group 70,Caller 3887,complete,i_506
INC0031255,Awaiting User Info,2016-05-31 15:09:00,Updated by 429,Group 70,Caller 3887,start,i_507
INC0031255,Awaiting User Info,2016-05-31 15:09:00,Updated by 429,Group 70,Caller 3887,complete,i_507
INC0031255,Resolved,2016-05-31 15:10:00,Updated by 429,Group 70,Caller 3887,start,i_508
INC0031255,Resolved,2016-05-31 15:10:00,Updated by 429,Group 70,Caller 3887,complete,i_508
INC0031255,Closed,2016-06-05 15:10:00,Updated by 908,Group 70,Caller 3887,start,i_509
INC0031255,Closed,2016-06-05 15:10:00,Updated by 908,Group 70,Caller 3887,complete,i_509
INC0031671,New,2016-05-20 13:49:00,Updated by 44,Group 47,Caller 112,start,i_510
INC0031671,New,2016-05-20 13:49:00,Updated by 44,Group 47,Caller 112,complete,i_510
INC0031671,New,2016-05-20 16:26:00,Updated by 419,Group 47,Caller 112,start,i_511
INC0031671,New,2016-05-20 16:26:00,Updated by 419,Group 47,Caller 112,complete,i_511
INC0031671,Awaiting User Info,2016-05-20 16:52:00,Updated by 419,Group 47,Caller 112,start,i_512
INC0031671,Awaiting User Info,2016-05-20 16:52:00,Updated by 419,Group 47,Caller 112,complete,i_512
INC0031671,Resolved,2016-05-30 10:17:00,Updated by 419,Group 47,Caller 112,start,i_513
INC0031671,Resolved,2016-05-30 10:17:00,Updated by 419,Group 47,Caller 112,complete,i_513
INC0031671,Closed,2016-06-04 11:07:00,Updated by 908,Group 47,Caller 112,start,i_514
INC0031671,Closed,2016-06-04 11:07:00,Updated by 908,Group 47,Caller 112,complete,i_514
INC0031871,Active,2016-05-21 20:44:00,Updated by 908,Group 70,Caller 2676,start,i_515
INC0031871,Active,2016-05-21 20:44:00,Updated by 908,Group 70,Caller 2676,complete,i_515
INC0031871,Resolved,2016-05-21 20:59:00,Updated by 578,Group 70,Caller 2676,start,i_516
INC0031871,Resolved,2016-05-21 20:59:00,Updated by 578,Group 70,Caller 2676,complete,i_516
INC0031871,Closed,2016-05-26 21:07:00,Updated by 908,Group 70,Caller 2676,start,i_517
INC0031871,Closed,2016-05-26 21:07:00,Updated by 908,Group 70,Caller 2676,complete,i_517
INC0032110,New,2016-05-23 10:33:00,Updated by 908,Group 70,Caller 3323,start,i_518
INC0032110,New,2016-05-23 10:33:00,Updated by 908,Group 70,Caller 3323,complete,i_518
INC0032110,New,2016-05-23 12:05:00,Updated by 429,Group 70,Caller 3323,start,i_519
INC0032110,Resolved,2016-05-23 12:05:00,Updated by 429,Group 70,Caller 3323,start,i_520
INC0032110,New,2016-05-23 12:05:00,Updated by 429,Group 70,Caller 3323,complete,i_519
INC0032110,Resolved,2016-05-23 12:05:00,Updated by 429,Group 70,Caller 3323,complete,i_520
INC0032110,Closed,2016-05-28 12:07:00,Updated by 908,Group 70,Caller 3323,start,i_521
INC0032110,Closed,2016-05-28 12:07:00,Updated by 908,Group 70,Caller 3323,complete,i_521
INC0032450,New,2016-05-24 09:14:00,Updated by 44,Group 70,Caller 2400,start,i_522
INC0032450,New,2016-05-24 09:14:00,Updated by 44,Group 70,Caller 2400,complete,i_522
INC0032450,Active,2016-05-24 09:15:00,Updated by 44,Group 70,Caller 2400,start,i_523
INC0032450,Active,2016-05-24 09:15:00,Updated by 44,Group 24,Caller 2400,start,i_524
INC0032450,Active,2016-05-24 09:15:00,Updated by 44,Group 70,Caller 2400,complete,i_523
INC0032450,Active,2016-05-24 09:15:00,Updated by 44,Group 24,Caller 2400,complete,i_524
INC0032450,Active,2016-05-24 10:37:00,Updated by 332,Group 24,Caller 2400,start,i_525
INC0032450,Active,2016-05-24 10:37:00,Updated by 332,Group 24,Caller 2400,complete,i_525
INC0032450,Awaiting User Info,2016-05-24 13:25:00,Updated by 109,Group 24,Caller 2400,start,i_526
INC0032450,Awaiting User Info,2016-05-24 13:25:00,Updated by 109,Group 24,Caller 2400,complete,i_526
INC0032450,Awaiting User Info,2016-05-25 16:55:00,Updated by 109,Group 70,Caller 2400,start,i_527
INC0032450,Awaiting User Info,2016-05-25 16:55:00,Updated by 109,Group 70,Caller 2400,complete,i_527
INC0032450,Awaiting User Info,2016-05-31 08:39:00,Updated by 429,Group 70,Caller 2400,start,i_528
INC0032450,Awaiting User Info,2016-05-31 08:39:00,Updated by 429,Group 70,Caller 2400,complete,i_528
INC0032450,Awaiting User Info,2016-05-31 15:36:00,Updated by 429,Group 70,Caller 2400,start,i_529
INC0032450,Awaiting User Info,2016-05-31 15:36:00,Updated by 429,Group 24,Caller 2400,start,i_530
INC0032450,Awaiting User Info,2016-05-31 15:36:00,Updated by 429,Group 70,Caller 2400,start,i_531
INC0032450,Awaiting User Info,2016-05-31 15:36:00,Updated by 429,Group 70,Caller 2400,complete,i_529
INC0032450,Awaiting User Info,2016-05-31 15:36:00,Updated by 429,Group 24,Caller 2400,complete,i_530
INC0032450,Awaiting User Info,2016-05-31 15:36:00,Updated by 429,Group 70,Caller 2400,complete,i_531
INC0032450,Awaiting User Info,2016-06-01 13:05:00,Updated by 429,Group 70,Caller 2400,start,i_532
INC0032450,Awaiting User Info,2016-06-01 13:05:00,Updated by 429,Group 70,Caller 2400,complete,i_532
INC0032450,Awaiting User Info,2016-06-02 10:38:00,Updated by 429,Group 70,Caller 2400,start,i_533
INC0032450,Awaiting User Info,2016-06-02 10:38:00,Updated by 429,Group 69,Caller 2400,start,i_534
INC0032450,Awaiting User Info,2016-06-02 10:38:00,Updated by 429,Group 70,Caller 2400,complete,i_533
INC0032450,Awaiting User Info,2016-06-02 10:38:00,Updated by 429,Group 69,Caller 2400,complete,i_534
INC0032450,Awaiting User Info,2016-06-02 11:12:00,Updated by 335,Group 69,Caller 2400,start,i_535
INC0032450,Awaiting User Info,2016-06-02 11:12:00,Updated by 335,Group 70,Caller 2400,start,i_536
INC0032450,Awaiting User Info,2016-06-02 11:12:00,Updated by 335,Group 69,Caller 2400,complete,i_535
INC0032450,Awaiting User Info,2016-06-02 11:12:00,Updated by 335,Group 70,Caller 2400,complete,i_536
INC0032450,Awaiting User Info,2016-06-02 16:59:00,Updated by 429,Group 70,Caller 2400,start,i_537
INC0032450,Awaiting User Info,2016-06-02 16:59:00,Updated by 429,Group 70,Caller 2400,complete,i_537
INC0032450,Awaiting User Info,2016-06-02 17:00:00,Updated by 429,Group 20,Caller 2400,start,i_538
INC0032450,Awaiting User Info,2016-06-02 17:00:00,Updated by 429,Group 20,Caller 2400,complete,i_538
INC0032450,Awaiting User Info,2016-06-07 12:08:00,Updated by 859,Group 24,Caller 2400,start,i_539
INC0032450,Awaiting User Info,2016-06-07 12:08:00,Updated by 859,Group 24,Caller 2400,complete,i_539
INC0032450,Awaiting User Info,2016-06-07 14:59:00,Updated by 332,Group 24,Caller 2400,start,i_540
INC0032450,Awaiting User Info,2016-06-07 14:59:00,Updated by 332,Group 24,Caller 2400,complete,i_540
INC0032450,Awaiting User Info,2016-06-07 15:06:00,Updated by 974,Group 24,Caller 2400,start,i_541
INC0032450,Awaiting User Info,2016-06-07 15:06:00,Updated by 974,Group 24,Caller 2400,complete,i_541
INC0032450,Awaiting User Info,2016-06-07 15:23:00,Updated by 974,Group 24,Caller 2400,start,i_542
INC0032450,Awaiting User Info,2016-06-07 15:23:00,Updated by 974,Group 24,Caller 2400,complete,i_542
INC0032450,Awaiting User Info,2016-06-08 08:43:00,Updated by 974,Group 24,Caller 2400,start,i_543
INC0032450,Awaiting User Info,2016-06-08 08:43:00,Updated by 974,Group 24,Caller 2400,complete,i_543
INC0032450,Awaiting User Info,2016-06-08 13:49:00,Updated by 974,Group 24,Caller 2400,start,i_544
INC0032450,Awaiting User Info,2016-06-08 13:49:00,Updated by 974,Group 24,Caller 2400,complete,i_544
INC0032450,Active,2016-06-09 08:27:00,Updated by 974,Group 24,Caller 2400,start,i_545
INC0032450,Active,2016-06-09 08:27:00,Updated by 974,Group 24,Caller 2400,complete,i_545
INC0032450,Awaiting User Info,2016-06-09 09:26:00,Updated by 974,Group 24,Caller 2400,start,i_546
INC0032450,Awaiting User Info,2016-06-09 09:26:00,Updated by 974,Group 24,Caller 2400,complete,i_546
INC0032450,Awaiting User Info,2016-06-10 09:00:00,Updated by 974,Group 24,Caller 2400,start,i_547
INC0032450,Awaiting User Info,2016-06-10 09:00:00,Updated by 974,Group 24,Caller 2400,complete,i_547
INC0032450,Resolved,2016-06-14 10:08:00,Updated by 974,Group 24,Caller 2400,start,i_548
INC0032450,Resolved,2016-06-14 10:08:00,Updated by 974,Group 24,Caller 2400,complete,i_548
INC0032450,Active,2016-06-14 17:19:00,Updated by 448,Group 24,Caller 2400,start,i_549
INC0032450,Active,2016-06-14 17:19:00,Updated by 448,Group 24,Caller 2400,start,i_550
INC0032450,Active,2016-06-14 17:19:00,Updated by 448,Group 24,Caller 2400,complete,i_549
INC0032450,Active,2016-06-14 17:19:00,Updated by 448,Group 24,Caller 2400,complete,i_550
INC0032450,Awaiting User Info,2016-06-15 10:07:00,Updated by 974,Group 24,Caller 2400,start,i_551
INC0032450,Awaiting User Info,2016-06-15 10:07:00,Updated by 974,Group 24,Caller 2400,complete,i_551
INC0032450,Resolved,2016-06-16 16:04:00,Updated by 974,Group 24,Caller 2400,start,i_552
INC0032450,Resolved,2016-06-16 16:04:00,Updated by 974,Group 24,Caller 2400,complete,i_552
INC0032450,Active,2016-06-20 00:52:00,Updated by 448,Group 24,Caller 2400,start,i_553
INC0032450,Active,2016-06-20 00:52:00,Updated by 448,Group 24,Caller 2400,start,i_554
INC0032450,Active,2016-06-20 00:52:00,Updated by 448,Group 24,Caller 2400,complete,i_553
INC0032450,Active,2016-06-20 00:52:00,Updated by 448,Group 24,Caller 2400,complete,i_554
INC0032450,Active,2016-06-20 08:13:00,Updated by 974,Group 24,Caller 2400,start,i_555
INC0032450,Active,2016-06-20 08:13:00,Updated by 974,Group 24,Caller 2400,complete,i_555
INC0032450,Active,2016-06-20 14:49:00,Updated by 332,Group 24,Caller 2400,start,i_556
INC0032450,Active,2016-06-20 14:49:00,Updated by 332,Group 24,Caller 2400,complete,i_556
INC0032450,Awaiting User Info,2016-06-20 14:50:00,Updated by 332,Group 24,Caller 2400,start,i_557
INC0032450,Awaiting User Info,2016-06-20 14:50:00,Updated by 332,Group 24,Caller 2400,complete,i_557
INC0032450,Resolved,2016-06-24 16:09:00,Updated by 332,Group 24,Caller 2400,start,i_558
INC0032450,Resolved,2016-06-24 16:09:00,Updated by 332,Group 24,Caller 2400,complete,i_558
INC0032450,Closed,2016-06-29 16:10:00,Updated by 908,Group 24,Caller 2400,start,i_559
INC0032450,Closed,2016-06-29 16:10:00,Updated by 908,Group 24,Caller 2400,complete,i_559
INC0033061,Active,2016-05-25 14:43:00,Updated by 908,Group 70,Caller 2460,start,i_560
INC0033061,Active,2016-05-25 14:43:00,Updated by 908,Group 70,Caller 2460,complete,i_560
INC0033061,Resolved,2016-05-25 15:51:00,Updated by 265,Group 70,Caller 2460,start,i_561
INC0033061,Resolved,2016-05-25 15:51:00,Updated by 265,Group 70,Caller 2460,complete,i_561
INC0033061,Closed,2016-05-30 16:07:00,Updated by 908,Group 70,Caller 2460,start,i_562
INC0033061,Closed,2016-05-30 16:07:00,Updated by 908,Group 70,Caller 2460,complete,i_562
INC0033878,New,2016-05-30 15:02:00,Updated by 908,Group 70,Caller 1742,start,i_563
INC0033878,New,2016-05-30 15:02:00,Updated by 908,Group 70,Caller 1742,complete,i_563
INC0033878,New,2016-05-30 15:05:00,Updated by 133,Group 70,Caller 1742,start,i_564
INC0033878,Resolved,2016-05-30 15:05:00,Updated by 133,Group 70,Caller 1742,start,i_565
INC0033878,New,2016-05-30 15:05:00,Updated by 133,Group 70,Caller 1742,complete,i_564
INC0033878,Resolved,2016-05-30 15:05:00,Updated by 133,Group 70,Caller 1742,complete,i_565
INC0033878,Closed,2016-06-04 15:07:00,Updated by 908,Group 70,Caller 1742,start,i_566
INC0033878,Closed,2016-06-04 15:07:00,Updated by 908,Group 70,Caller 1742,complete,i_566
INC0033965,New,2016-05-30 17:55:00,Updated by 908,Group 20,Caller 3928,start,i_567
INC0033965,New,2016-05-30 17:55:00,Updated by 908,Group 20,Caller 3928,complete,i_567
INC0033965,New,2016-05-30 18:33:00,Updated by 131,Group 70,Caller 3928,start,i_568
INC0033965,New,2016-05-30 18:33:00,Updated by 131,Group 70,Caller 3928,complete,i_568
INC0033965,New,2016-06-01 09:09:00,Updated by 429,Group 70,Caller 3928,start,i_569
INC0033965,Active,2016-06-01 09:09:00,Updated by 429,Group 70,Caller 3928,start,i_570
INC0033965,New,2016-06-01 09:09:00,Updated by 429,Group 70,Caller 3928,complete,i_569
INC0033965,Active,2016-06-01 09:09:00,Updated by 429,Group 70,Caller 3928,complete,i_570
INC0033965,Resolved,2016-06-02 14:24:00,Updated by 129,Group 70,Caller 3928,start,i_571
INC0033965,Resolved,2016-06-02 14:24:00,Updated by 129,Group 70,Caller 3928,complete,i_571
INC0033965,Closed,2016-06-07 15:07:00,Updated by 908,Group 70,Caller 3928,start,i_572
INC0033965,Closed,2016-06-07 15:07:00,Updated by 908,Group 70,Caller 3928,complete,i_572
INC0034011,Active,2016-05-31 03:39:00,Updated by 908,Group 70,Caller 3558,start,i_573
INC0034011,Active,2016-05-31 03:39:00,Updated by 908,Group 70,Caller 3558,complete,i_573
INC0034011,Resolved,2016-05-31 04:38:00,Updated by 177,Group 70,Caller 3558,start,i_574
INC0034011,Resolved,2016-05-31 04:38:00,Updated by 177,Group 70,Caller 3558,complete,i_574
INC0034011,Closed,2016-06-05 05:07:00,Updated by 908,Group 70,Caller 3558,start,i_575
INC0034011,Closed,2016-06-05 05:07:00,Updated by 908,Group 70,Caller 3558,complete,i_575
INC0098310,New,2016-12-19 08:44:00,Updated by 129,Group 12,Caller 2519,start,i_576
INC0098310,New,2016-12-19 08:44:00,Updated by 129,Group 12,Caller 2519,complete,i_576
INC0098310,Active,2016-12-19 09:12:00,Updated by 110,Group 12,Caller 2519,start,i_577
INC0098310,Active,2016-12-19 09:12:00,Updated by 110,Group 12,Caller 2519,complete,i_577
INC0098310,Resolved,2016-12-21 15:03:00,Updated by 610,Group 12,Caller 2519,start,i_578
