case:concept:name,concept:name,time:timestamp,human_resource,org:role,lifecycle:transition,concept:instance
1-738820427,Accepted,2012-05-03 05:47:46,Mikael,N52 2nd,complete,i_535
1-738820427,Queued,2012-05-03 05:48:31,Mikael,G84 2nd,start,i_536
1-738820427,Queued,2012-05-03 05:48:31,Mikael,G84 2nd,complete,i_536
1-738820427,Queued,2012-05-04 08:18:50,Jaroslaw,G97,start,i_537
1-738820427,Queued,2012-05-04 08:18:50,Jaroslaw,G97,complete,i_537
1-738820427,Accepted,2012-05-05 01:29:57,Joakim,G97,start,i_538
1-738820427,Accepted,2012-05-05 01:29:57,Joakim,G97,complete,i_538
1-738820427,Queued,2012-05-05 01:30:14,Joakim,G97,start,i_539
1-738820427,Queued,2012-05-05 01:30:14,Joakim,G97,complete,i_539
1-738820427,Accepted,2012-05-08 04:11:33,Vandana,G97,start,i_540
1-738820427,Accepted,2012-05-08 04:11:33,Vandana,G97,complete,i_540
1-738820427,Completed,2012-05-08 05:00:01,Vandana,G97,start,i_541
1-738820427,Completed,2012-05-08 05:00:01,Vandana,G97,complete,i_541
1-738820427,Completed,2012-05-15 23:19:57,Siebel,G97,start,i_542
1-738820427,Completed,2012-05-15 23:19:57,Siebel,G97,complete,i_542
1-738895252,Queued,2012-05-03 01:41:04,Siebel,G76,start,i_543
1-738895252,Queued,2012-05-03 01:41:04,Siebel,G76,complete,i_543
1-738895252,Accepted,2012-05-03 01:45:16,Helene,G76,start,i_544
1-738895252,Accepted,2012-05-03 01:45:16,Helene,G76,complete,i_544
1-738895252,Queued,2012-05-03 01:48:19,Helene,G358 2nd,start,i_545
1-738895252,Queued,2012-05-03 01:48:19,Helene,G358 2nd,complete,i_545
1-738895252,Queued,2012-05-03 01:48:20,Helene,G358 2nd,start,i_546
1-738895252,Queued,2012-05-03 01:48:20,Helene,G358 2nd,complete,i_546
1-738895252,Accepted,2012-05-03 07:16:31,Kent,G358 2nd,start,i_547
1-738895252,Accepted,2012-05-03 07:16:31,Kent,G358 2nd,complete,i_547
1-738895252,Queued,2012-05-03 07:17:35,Kent,S12,start,i_548
1-738895252,Queued,2012-05-03 07:17:35,Kent,S12,complete,i_548
1-738895252,Completed,2012-05-03 15:00:26,Partner,G358 2nd,start,i_549
1-738895252,Completed,2012-05-03 15:00:26,Partner,G358 2nd,complete,i_549
1-738895252,Completed,2012-05-03 23:04:59,Siebel,G358 2nd,start,i_550
1-738895252,Completed,2012-05-03 23:04:59,Siebel,G358 2nd,complete,i_550
1-739177608,Accepted,2012-05-03 07:16:34,Vijay,G96,start,i_551
1-739177608,Accepted,2012-05-03 07:16:34,Vijay,G96,complete,i_551
1-739177608,Accepted,2012-05-03 07:17:38,Vijay,G96,start,i_552
1-739177608,Accepted,2012-05-03 07:17:38,Vijay,G96,complete,i_552
1-739177608,Queued,2012-05-03 07:30:27,Vijay,M12,start,i_553
1-739177608,Queued,2012-05-03 07:30:27,Vijay,M12,complete,i_553
1-739177608,Accepted,2012-05-03 07:41:45,Jan-Anders,M12,start,i_554
1-739177608,Accepted,2012-05-03 07:41:45,Jan-Anders,M12,complete,i_554
1-739177608,Queued,2012-05-03 07:42:30,Jan-Anders,M14,start,i_555
1-739177608,Queued,2012-05-03 07:42:30,Jan-Anders,M14,complete,i_555
1-739177608,Accepted,2012-05-03 07:51:56,Conny,M14,start,i_556
1-739177608,Accepted,2012-05-03 07:51:56,Conny,M14,complete,i_556
1-739177608,Completed,2012-05-04 15:06:04,Conny,M14,start,i_557
1-739177608,Completed,2012-05-04 15:06:04,Conny,M14,complete,i_557
1-739177608,Completed,2012-05-11 23:17:18,Siebel,M14,start,i_558
1-739177608,Completed,2012-05-11 23:17:18,Siebel,M14,complete,i_558
1-739183150,Accepted,2012-05-03 05:32:10,Dinesh,G51 2nd,start,i_559
1-739183150,Accepted,2012-05-03 05:32:10,Dinesh,G51 2nd,complete,i_559
1-739183150,Accepted,2012-05-03 05:32:15,Dinesh,G51 2nd,start,i_560
1-739183150,Accepted,2012-05-03 05:32:15,Dinesh,G51 2nd,complete,i_560
1-739183150,Completed,2012-05-03 05:33:13,Dinesh,G51 2nd,start,i_561
1-739183150,Completed,2012-05-03 05:33:13,Dinesh,G51 2nd,complete,i_561
1-739183150,Completed,2012-05-10 23:19:41,Siebel,G51 2nd,start,i_562
1-739183150,Completed,2012-05-10 23:19:41,Siebel,G51 2nd,complete,i_562
1-739197381,Accepted,2012-05-03 07:02:58,Vincent,S42,start,i_563
1-739197381,Accepted,2012-05-03 07:02:58,Vincent,S42,complete,i_563
1-739197381,Accepted,2012-05-03 07:08:05,Vincent,S42,start,i_564
1-739197381,Accepted,2012-05-03 07:08:05,Vincent,S42,complete,i_564
1-739197381,Completed,2012-05-03 07:09:31,Vincent,S42,start,i_565
1-739197381,Completed,2012-05-03 07:09:31,Vincent,S42,complete,i_565
1-739220189,Accepted,2012-05-03 07:28:02,Olga,G96,start,i_566
1-739220189,Accepted,2012-05-03 07:28:02,Olga,G96,complete,i_566
1-739220189,Accepted,2012-05-03 07:28:18,Olga,G96,start,i_567
1-739220189,Accepted,2012-05-03 07:28:18,Olga,G96,complete,i_567
1-739220189,Accepted,2012-05-03 07:29:56,Olga,G96,start,i_568
1-739220189,Accepted,2012-05-03 07:29:56,Olga,G96,complete,i_568
1-739220189,Queued,2012-05-03 07:30:16,Olga,R7,start,i_569
1-739220189,Queued,2012-05-03 07:30:16,Olga,R7,complete,i_569
1-739220189,Accepted,2012-05-03 11:34:46,Andrey,R7,start,i_570
1-739220189,Accepted,2012-05-03 11:34:46,Andrey,R7,complete,i_570
1-739220189,Completed,2012-05-03 11:37:21,Andrey,R7,start,i_571
1-739220189,Completed,2012-05-03 11:37:21,Andrey,R7,complete,i_571
1-739220189,Completed,2012-05-10 23:19:17,Siebel,R7,start,i_572
1-739220189,Completed,2012-05-10 23:19:17,Siebel,R7,complete,i_572
1-739220670,Accepted,2012-05-03 08:31:07,Pandiarajan,G51 2nd,start,i_573
1-739220670,Accepted,2012-05-03 08:31:07,Pandiarajan,G51 2nd,complete,i_573
1-739220670,Accepted,2012-05-03 08:31:24,Pandiarajan,G51 2nd,start,i_574
1-739220670,Accepted,2012-05-03 08:31:24,Pandiarajan,G51 2nd,complete,i_574
1-739220670,Completed,2012-05-03 08:31:27,Pandiarajan,G51 2nd,start,i_575
1-739220670,Completed,2012-05-03 08:31:27,Pandiarajan,G51 2nd,complete,i_575
1-739220670,Completed,2012-05-03 08:31:35,Pandiarajan,G51 2nd,start,i_576
1-739220670,Completed,2012-05-03 08:31:35,Pandiarajan,G51 2nd,complete,i_576
1-739220670,Completed,2012-05-10 23:18:55,Siebel,G51 2nd,start,i_577
1-739220670,Completed,2012-05-10 23:18:55,Siebel,G51 2nd,complete,i_577
1-739349568,Accepted,2012-05-03 10:08:14,Marcin,D8,start,i_578
1-739349568,Accepted,2012-05-03 10:08:14,Marcin,D8,complete,i_578
1-739349568,Accepted,2012-05-03 10:08:16,Marcin,D8,start,i_579
1-739349568,Accepted,2012-05-03 10:08:16,Marcin,D8,complete,i_579
1-739349568,Completed,2012-05-03 10:11:03,Marcin,D8,start,i_580
1-739349568,Completed,2012-05-03 10:11:03,Marcin,D8,complete,i_580
1-739368865,Accepted,2012-05-03 11:50:29,Sudhir,G96,start,i_581
1-739368865,Accepted,2012-05-03 11:50:29,Sudhir,G96,complete,i_581
1-739368865,Accepted,2012-05-03 11:50:58,Sudhir,G96,start,i_582
1-739368865,Accepted,2012-05-03 11:50:58,Sudhir,G96,complete,i_582
1-739368865,Completed,2012-05-03 12:06:31,Sudhir,G96,start,i_583
1-739368865,Completed,2012-05-03 12:06:31,Sudhir,G96,complete,i_583
1-739390405,Accepted,2012-05-03 11:38:28,Alexandre,D6,start,i_584
1-739390405,Accepted,2012-05-03 11:38:28,Alexandre,D6,complete,i_584
1-739390405,Accepted,2012-05-03 11:38:33,Alexandre,D6,start,i_585
1-739390405,Accepted,2012-05-03 11:38:33,Alexandre,D6,complete,i_585
1-739390405,Queued,2012-05-03 11:44:17,Alexandre,G26 2nd,start,i_586
1-739390405,Queued,2012-05-03 11:44:17,Alexandre,G26 2nd,complete,i_586
1-739390405,Accepted,2012-05-03 12:32:40,Stellan,G26 2nd,start,i_587
1-739390405,Accepted,2012-05-03 12:32:40,Stellan,G26 2nd,complete,i_587
1-739390405,Queued,2012-05-03 12:50:38,Stellan,D6,start,i_588
1-739390405,Queued,2012-05-03 12:50:38,Stellan,D6,complete,i_588
1-739390405,Accepted,2012-05-03 12:59:21,Alexandre,D6,start,i_589
1-739390405,Accepted,2012-05-03 12:59:21,Alexandre,D6,complete,i_589
1-739390405,Accepted,2012-05-03 12:59:51,Alexandre,D6,start,i_590
1-739390405,Accepted,2012-05-03 12:59:51,Alexandre,D6,complete,i_590
1-739390405,Completed,2012-05-03 13:02:30,Alexandre,D6,start,i_591
1-739390405,Completed,2012-05-03 13:02:30,Alexandre,D6,complete,i_591
1-739390405,Completed,2012-05-03 23:03:09,Siebel,D6,start,i_592
1-739390405,Completed,2012-05-03 23:03:09,Siebel,D6,complete,i_592
1-739400347,Accepted,2012-05-03 10:43:31,Evy,D2,start,i_593
1-739400347,Accepted,2012-05-03 10:43:31,Evy,D2,complete,i_593
1-739400347,Accepted,2012-05-03 10:43:59,Evy,D2,start,i_594
1-739400347,Accepted,2012-05-03 10:43:59,Evy,D2,complete,i_594
1-739400347,Queued,2012-05-03 10:47:21,Evy,G297,start,i_595
1-739400347,Queued,2012-05-03 10:47:21,Evy,G297,complete,i_595
1-739400347,Accepted,2012-05-03 14:50:27,Sonny,G297,start,i_596
1-739400347,Accepted,2012-05-03 14:50:27,Sonny,G297,complete,i_596
1-739400347,Accepted,2012-05-03 14:50:31,Sonny,G297,start,i_597
1-739400347,Accepted,2012-05-03 14:50:31,Sonny,G297,complete,i_597
1-739400347,Accepted,2012-05-03 15:01:33,Sonny,G297,start,i_598
1-739400347,Accepted,2012-05-03 15:01:33,Sonny,G297,complete,i_598
1-739400347,Accepted,2012-05-03 15:24:23,Sonny,G297,start,i_599
1-739400347,Accepted,2012-05-03 15:24:23,Sonny,G297,complete,i_599
1-739400347,Completed,2012-05-08 06:59:50,Sonny,G297,start,i_600
1-739400347,Completed,2012-05-08 06:59:50,Sonny,G297,complete,i_600
1-739400347,Completed,2012-05-08 23:08:58,Siebel,G297,start,i_601
1-739400347,Completed,2012-05-08 23:08:58,Siebel,G297,complete,i_601
1-739407437,Accepted,2012-05-03 10:36:00,Tobias,S42,start,i_602
1-739407437,Accepted,2012-05-03 10:36:00,Tobias,S42,complete,i_602
1-739407437,Accepted,2012-05-03 10:37:00,Tobias,S42,start,i_603
1-739407437,Accepted,2012-05-03 10:37:00,Tobias,S42,complete,i_603
1-739407437,Queued,2012-05-03 10:43:23,Tobias,G146 2nd,start,i_604
1-739407437,Queued,2012-05-03 10:43:23,Tobias,G146 2nd,complete,i_604
1-739407437,Accepted,2012-05-03 10:45:26,Fredrik,G146 2nd,start,i_605
1-739407437,Accepted,2012-05-03 10:45:26,Fredrik,G146 2nd,complete,i_605
1-739407437,Queued,2012-05-03 10:54:57,Fredrik,C1,start,i_606
1-739407437,Queued,2012-05-03 10:54:57,Fredrik,C1,complete,i_606
1-739407437,Accepted,2012-05-03 10:56:41,Pekka,C1,start,i_607
1-739407437,Accepted,2012-05-03 10:56:41,Pekka,C1,complete,i_607
1-739407437,Completed,2012-05-03 14:55:30,Pekka,C1,start,i_608
1-739407437,Completed,2012-05-03 14:55:30,Pekka,C1,complete,i_608
1-739407437,Completed,2012-05-10 23:18:09,Siebel,C1,start,i_609
1-739407437,Completed,2012-05-10 23:18:09,Siebel,C1,complete,i_609
1-739425301,Queued,2012-05-03 15:02:01,Joeri,G311,start,i_610
1-739425301,Queued,2012-05-03 15:02:01,Joeri,G311,complete,i_610
1-739425301,Accepted,2012-05-04 12:13:12,Tomasz,G311,start,i_611
1-739425301,Accepted,2012-05-04 12:13:12,Tomasz,G311,complete,i_611
1-739425301,Accepted,2012-05-04 12:13:22,Tomasz,G311,start,i_612
1-739425301,Accepted,2012-05-04 12:13:22,Tomasz,G311,complete,i_612
1-739425301,Accepted,2012-05-04 12:17:50,Karoly,G311,start,i_613
1-739425301,Accepted,2012-05-04 12:17:50,Karoly,G311,complete,i_613
1-739425301,Completed,2012-05-04 12:21:30,Karoly,G311,start,i_614
1-739425301,Completed,2012-05-04 12:21:30,Karoly,G311,complete,i_614
1-739425301,Completed,2012-05-04 23:04:01,Siebel,G311,start,i_615
1-739425301,Completed,2012-05-04 23:04:01,Siebel,G311,complete,i_615
1-739426614,Accepted,2012-05-03 11:46:34,Andreas,S42,start,i_616
1-739426614,Accepted,2012-05-03 11:46:34,Andreas,S42,complete,i_616
1-739426614,Accepted,2012-05-03 11:46:40,Andreas,S42,start,i_617
1-739426614,Accepted,2012-05-03 11:46:40,Andreas,S42,complete,i_617
1-739426614,Completed,2012-05-03 12:04:07,Andreas,S42,start,i_618
1-739426614,Completed,2012-05-03 12:04:07,Andreas,S42,complete,i_618
1-739441534,Accepted,2012-05-03 11:58:39,Marcin,D8,start,i_619
1-739441534,Accepted,2012-05-03 11:58:39,Marcin,D8,complete,i_619
1-739441534,Accepted,2012-05-03 11:58:49,Marcin,D8,start,i_620
1-739441534,Accepted,2012-05-03 11:58:49,Marcin,D8,complete,i_620
1-739441534,Completed,2012-05-03 12:00:03,Marcin,D8,start,i_621
1-739441534,Completed,2012-05-03 12:00:03,Marcin,D8,complete,i_621
1-739459635,Accepted,2012-05-03 12:39:32,Alexandre,D3,start,i_622
1-739459635,Accepted,2012-05-03 12:39:32,Alexandre,D3,complete,i_622
1-739459635,Accepted,2012-05-03 12:39:38,Alexandre,D3,start,i_623
1-739459635,Accepted,2012-05-03 12:39:38,Alexandre,D3,complete,i_623
1-739459635,Accepted,2012-05-03 13:07:02,Alexandre,D3,start,i_624
1-739459635,Accepted,2012-05-03 13:07:02,Alexandre,D3,complete,i_624
1-739459635,Queued,2012-05-03 14:00:52,Alexandre,S2 2nd,start,i_625
1-739459635,Queued,2012-05-03 14:00:52,Alexandre,S2 2nd,complete,i_625
1-739459635,Accepted,2012-05-03 14:15:50,Nilton,S2 2nd,start,i_626
1-739459635,Accepted,2012-05-03 14:15:50,Nilton,S2 2nd,complete,i_626
1-739459635,Accepted,2012-05-03 14:15:56,Nilton,S2 2nd,start,i_627
1-739459635,Accepted,2012-05-03 14:15:56,Nilton,S2 2nd,complete,i_627
1-739459635,Accepted,2012-05-03 14:17:11,Vladimir,S2 2nd,start,i_628
1-739459635,Accepted,2012-05-03 14:17:11,Vladimir,S2 2nd,complete,i_628
1-739459635,Accepted,2012-05-03 14:17:23,Vladimir,S2 2nd,start,i_629
1-739459635,Accepted,2012-05-03 14:17:23,Vladimir,S2 2nd,complete,i_629
1-739459635,Accepted,2012-05-03 14:20:15,Vladimir,S2 2nd,start,i_630
1-739459635,Accepted,2012-05-03 14:20:15,Vladimir,S2 2nd,complete,i_630
1-739459635,Queued,2012-05-04 18:29:27,Vladimir,D3,start,i_631
1-739459635,Queued,2012-05-04 18:29:27,Vladimir,D3,complete,i_631
1-739459635,Accepted,2012-05-04 18:48:25,Diego,D3,start,i_632
1-739459635,Accepted,2012-05-04 18:48:25,Diego,D3,complete,i_632
1-739459635,Accepted,2012-05-04 18:48:34,Diego,D3,start,i_633
1-739459635,Accepted,2012-05-04 18:48:34,Diego,D3,complete,i_633
1-739459635,Accepted,2012-05-04 19:49:52,Alexandre,D3,start,i_634
1-739459635,Accepted,2012-05-04 19:49:52,Alexandre,D3,complete,i_634
1-739459635,Completed,2012-05-04 19:51:51,Alexandre,D3,start,i_635
1-739459635,Completed,2012-05-04 19:51:51,Alexandre,D3,complete,i_635
1-739459635,Completed,2012-05-04 23:04:19,Siebel,D3,start,i_636
1-739459635,Completed,2012-05-04 23:04:19,Siebel,D3,complete,i_636
1-739470748,Accepted,2012-05-03 13:31:24,Gael,G96,start,i_637
1-739470748,Accepted,2012-05-03 13:31:24,Gael,G96,complete,i_637
1-739470748,Accepted,2012-05-03 13:31:55,Gael,G96,start,i_638
1-739470748,Accepted,2012-05-03 13:31:55,Gael,G96,complete,i_638
1-739470748,Completed,2012-05-03 13:37:48,Gael,G96,start,i_639
1-739470748,Completed,2012-05-03 13:37:48,Gael,G96,complete,i_639
1-739485214,Accepted,2012-05-03 12:10:50,Sue,N38,start,i_640
1-739485214,Accepted,2012-05-03 12:10:50,Sue,N38,complete,i_640
1-739485214,Accepted,2012-05-03 12:11:04,Sue,N38,start,i_641
1-739485214,Accepted,2012-05-03 12:11:04,Sue,N38,complete,i_641
1-739485214,Queued,2012-05-03 12:46:46,Sue,M15 2nd,start,i_642
1-739485214,Queued,2012-05-03 12:46:46,Sue,M15 2nd,complete,i_642
1-739485214,Accepted,2012-05-03 13:23:44,Tracy,M15 2nd,start,i_643
1-739485214,Accepted,2012-05-03 13:23:44,Tracy,M15 2nd,complete,i_643
1-739485214,Accepted,2012-05-03 13:25:18,Tracy,M15 2nd,start,i_644
1-739485214,Accepted,2012-05-03 13:25:18,Tracy,M15 2nd,complete,i_644
1-739485214,Completed,2012-05-09 07:07:08,Tracy,M15 2nd,start,i_645
1-739485214,Completed,2012-05-09 07:07:08,Tracy,M15 2nd,complete,i_645
1-739485214,Completed,2012-05-09 23:10:19,Siebel,M15 2nd,start,i_646
1-739485214,Completed,2012-05-09 23:10:19,Siebel,M15 2nd,complete,i_646
1-739510108,Accepted,2012-05-03 12:40:58,Josh,N38,start,i_647
1-739510108,Accepted,2012-05-03 12:40:58,Josh,N38,complete,i_647
1-739510108,Accepted,2012-05-03 12:44:35,Josh,N38,start,i_648
1-739510108,Accepted,2012-05-03 12:44:35,Josh,N38,complete,i_648
1-739510108,Queued,2012-05-03 12:44:43,Josh,N32,start,i_649
1-739510108,Queued,2012-05-03 12:44:43,Josh,N32,complete,i_649
1-739510108,Accepted,2012-05-03 13:04:50,Jason,N32,start,i_650
1-739510108,Accepted,2012-05-03 13:04:50,Jason,N32,complete,i_650
1-739510108,Completed,2012-05-03 16:26:54,Jason,N32,start,i_651
1-739510108,Completed,2012-05-03 16:26:54,Jason,N32,complete,i_651
1-739510108,Completed,2012-05-10 23:17:31,Siebel,N32,start,i_652
1-739510108,Completed,2012-05-10 23:17:31,Siebel,N32,complete,i_652
1-739552585,Accepted,2012-05-03 13:30:40,Johanna,S42,start,i_653
1-739552585,Accepted,2012-05-03 13:30:40,Johanna,S42,complete,i_653
1-739552585,Accepted,2012-05-03 13:31:58,Johanna,S42,start,i_654
1-739552585,Accepted,2012-05-03 13:31:58,Johanna,S42,complete,i_654
1-739552585,Completed,2012-05-03 13:41:40,Johanna,S42,start,i_655
1-739552585,Completed,2012-05-03 13:41:40,Johanna,S42,complete,i_655
1-739552585,Completed,2012-05-10 23:17:12,Siebel,S42,start,i_656
1-739552585,Completed,2012-05-10 23:17:12,Siebel,S42,complete,i_656
1-739582153,Accepted,2012-05-03 14:15:00,Gustavo,D3,start,i_657
1-739582153,Accepted,2012-05-03 14:15:00,Gustavo,D3,complete,i_657
1-739582153,Accepted,2012-05-03 14:16:24,Gustavo,D3,start,i_658
1-739582153,Accepted,2012-05-03 14:16:24,Gustavo,D3,complete,i_658
1-739582153,Completed,2012-05-03 14:17:07,Gustavo,D3,start,i_659
1-739582153,Completed,2012-05-03 14:17:07,Gustavo,D3,complete,i_659
1-739616002,Accepted,2012-05-03 13:56:46,Scott,N47,start,i_660
1-739616002,Accepted,2012-05-03 13:56:46,Scott,N47,complete,i_660
1-739616002,Accepted,2012-05-03 13:56:56,Scott,N47,start,i_661
1-739616002,Accepted,2012-05-03 13:56:56,Scott,N47,complete,i_661
1-739616002,Completed,2012-05-03 13:58:05,Scott,N47,start,i_662
1-739616002,Completed,2012-05-03 13:58:05,Scott,N47,complete,i_662
1-739616002,Completed,2012-05-10 23:17:04,Siebel,N47,start,i_663
1-739616002,Completed,2012-05-10 23:17:04,Siebel,N47,complete,i_663
1-739617373,Accepted,2012-05-03 14:18:23,Robert,S42,start,i_664
1-739617373,Accepted,2012-05-03 14:18:23,Robert,S42,complete,i_664
1-739617373,Accepted,2012-05-03 14:19:12,Robert,S42,start,i_665
1-739617373,Accepted,2012-05-03 14:19:12,Robert,S42,complete,i_665
1-739617373,Completed,2012-05-03 14:33:24,Robert,S42,start,i_666
1-739617373,Completed,2012-05-03 14:33:24,Robert,S42,complete,i_666
1-739617373,Completed,2012-05-10 23:16:57,Siebel,S42,start,i_667
1-739617373,Completed,2012-05-10 23:16:57,Siebel,S42,complete,i_667
1-739823923,Accepted,2012-05-03 19:56:50,Robert,N36,start,i_668
1-739823923,Accepted,2012-05-03 19:56:50,Robert,N36,complete,i_668
1-739823923,Accepted,2012-05-03 20:02:01,Robert,N36,start,i_669
1-739823923,Accepted,2012-05-03 20:02:01,Robert,N36,complete,i_669
1-739823923,Completed,2012-05-03 20:16:13,Robert,N36,start,i_670
1-739823923,Completed,2012-05-03 20:16:13,Robert,N36,complete,i_670
1-739841973,Accepted,2012-05-03 22:21:55,Patricia,G96,start,i_671
1-739841973,Accepted,2012-05-03 22:21:55,Patricia,G96,complete,i_671
1-739841973,Accepted,2012-05-03 22:23:01,Patricia,G96,start,i_672
1-739841973,Accepted,2012-05-03 22:23:01,Patricia,G96,complete,i_672
1-739841973,Completed,2012-05-03 22:33:02,Patricia,G96,start,i_673
1-739841973,Completed,2012-05-03 22:33:02,Patricia,G96,complete,i_673
1-739901840,Accepted,2012-05-04 06:21:04,Jan,D5,start,i_674
1-739901840,Accepted,2012-05-04 06:21:04,Jan,D5,complete,i_674
1-739901840,Accepted,2012-05-04 06:22:40,Jan,D5,start,i_675
1-739901840,Accepted,2012-05-04 06:22:40,Jan,D5,complete,i_675
1-739901840,Completed,2012-05-04 06:23:04,Jan,D5,start,i_676
1-739901840,Completed,2012-05-04 06:23:04,Jan,D5,complete,i_676
1-740322551,Accepted,2012-05-04 07:15:26,Agata,G96,start,i_677
1-740322551,Accepted,2012-05-04 07:15:26,Agata,G96,complete,i_677
1-740322551,Accepted,2012-05-04 07:17:01,Agata,G96,start,i_678
1-740322551,Accepted,2012-05-04 07:17:01,Agata,G96,complete,i_678
1-740322551,Completed,2012-05-04 07:30:48,Agata,G96,start,i_679
1-740322551,Completed,2012-05-04 07:30:48,Agata,G96,complete,i_679
1-740454929,Accepted,2012-05-04 08:43:37,Robin,S42,start,i_680
1-740454929,Accepted,2012-05-04 08:43:37,Robin,S42,complete,i_680
1-740454929,Accepted,2012-05-04 08:46:48,Robin,S42,start,i_681
1-740454929,Accepted,2012-05-04 08:46:48,Robin,S42,complete,i_681
1-740454929,Queued,2012-05-04 08:51:45,Robin,G146 2nd,start,i_682
1-740454929,Queued,2012-05-04 08:51:45,Robin,G146 2nd,complete,i_682
1-740454929,Accepted,2012-05-04 09:28:42,Tina,G146 2nd,start,i_683
1-740454929,Accepted,2012-05-04 09:28:42,Tina,G146 2nd,complete,i_683
1-740454929,Accepted,2012-05-04 09:28:47,Tina,G146 2nd,start,i_684
1-740454929,Accepted,2012-05-04 09:28:47,Tina,G146 2nd,complete,i_684
1-740454929,Accepted,2012-05-04 09:56:50,Joel,G146 2nd,start,i_685
1-740454929,Accepted,2012-05-04 09:56:50,Joel,G146 2nd,complete,i_685
1-740454929,Accepted,2012-05-04 09:58:35,Joel,G146 2nd,start,i_686
1-740454929,Accepted,2012-05-04 09:58:35,Joel,G146 2nd,complete,i_686
1-740454929,Completed,2012-05-04 11:40:35,Joel,G146 2nd,start,i_687
1-740454929,Completed,2012-05-04 11:40:35,Joel,G146 2nd,complete,i_687
1-740454929,Completed,2012-05-04 23:02:59,Siebel,G146 2nd,start,i_688
1-740454929,Completed,2012-05-04 23:02:59,Siebel,G146 2nd,complete,i_688
1-740532923,Accepted,2012-05-04 09:41:44,Sara,S42,start,i_689
1-740532923,Accepted,2012-05-04 09:41:44,Sara,S42,complete,i_689
1-740532923,Accepted,2012-05-04 09:42:59,Sara,S42,start,i_690
1-740532923,Accepted,2012-05-04 09:42:59,Sara,S42,complete,i_690
1-740532923,Completed,2012-05-04 09:50:06,Sara,S42,start,i_691
1-740532923,Completed,2012-05-04 09:50:06,Sara,S42,complete,i_691
1-740596823,Accepted,2012-05-04 11:56:33,Hebert,G96,start,i_692
1-740596823,Accepted,2012-05-04 11:56:33,Hebert,G96,complete,i_692
1-740596823,Accepted,2012-05-04 11:57:24,Hebert,G96,start,i_693
1-740596823,Accepted,2012-05-04 11:57:24,Hebert,G96,complete,i_693
1-740596823,Accepted,2012-05-04 12:05:56,Hebert,G96,start,i_694
1-740596823,Accepted,2012-05-04 12:05:56,Hebert,G96,complete,i_694
1-740596823,Queued,2012-05-04 12:08:15,Hebert,G40,start,i_695
1-740596823,Queued,2012-05-04 12:08:15,Hebert,G40,complete,i_695
1-740596823,Accepted,2012-05-04 12:30:59,Vittal,G40,start,i_696
1-740596823,Accepted,2012-05-04 12:30:59,Vittal,G40,complete,i_696
1-740596823,Queued,2012-05-04 12:46:12,Vittal,G97,start,i_697
1-740596823,Queued,2012-05-04 12:46:12,Vittal,G97,complete,i_697
1-740596823,Accepted,2012-05-04 13:15:10,Andre,G97,start,i_698
1-740596823,Accepted,2012-05-04 13:15:10,Andre,G97,complete,i_698
1-740596823,Accepted,2012-05-04 13:15:20,Andre,G97,start,i_699
1-740596823,Accepted,2012-05-04 13:15:20,Andre,G97,complete,i_699
1-740596823,Accepted,2012-05-04 18:43:56,Hebert,G97,start,i_700
1-740596823,Accepted,2012-05-04 18:43:56,Hebert,G97,complete,i_700
1-740596823,Accepted,2012-05-04 18:57:32,Hebert,G97,start,i_701
1-740596823,Accepted,2012-05-04 18:57:32,Hebert,G97,complete,i_701
1-740596823,Completed,2012-05-04 19:19:09,Hebert,G97,start,i_702
1-740596823,Completed,2012-05-04 19:19:09,Hebert,G97,complete,i_702
1-740596823,Completed,2012-05-04 23:02:31,Siebel,G97,start,i_703
1-740596823,Completed,2012-05-04 23:02:31,Siebel,G97,complete,i_703
1-740604727,Queued,2012-05-04 12:51:13,Siebel,G47 2nd,start,i_704
1-740604727,Queued,2012-05-04 12:51:13,Siebel,G47 2nd,complete,i_704
1-740604727,Accepted,2012-05-04 12:52:07,Rudraya,G47 2nd,start,i_705
1-740604727,Accepted,2012-05-04 12:52:07,Rudraya,G47 2nd,complete,i_705
1-740604727,Completed,2012-05-04 15:00:44,Rudraya,G47 2nd,start,i_706
1-740604727,Completed,2012-05-04 15:00:44,Rudraya,G47 2nd,complete,i_706
1-740604727,Completed,2012-05-11 23:13:53,Siebel,G47 2nd,start,i_707
1-740604727,Completed,2012-05-11 23:13:53,Siebel,G47 2nd,complete,i_707
1-740617839,Accepted,2012-05-04 12:17:42,Jan,D5,start,i_708
1-740617839,Accepted,2012-05-04 12:17:42,Jan,D5,complete,i_708
1-740617839,Accepted,2012-05-04 12:17:56,Jan,D5,start,i_709
1-740617839,Accepted,2012-05-04 12:17:56,Jan,D5,complete,i_709
1-740617839,Completed,2012-05-04 13:20:15,Jan,D5,start,i_710
1-740617839,Completed,2012-05-04 13:20:15,Jan,D5,complete,i_710
1-740632539,Accepted,2012-05-04 12:44:44,Olga,G97,start,i_711
1-740632539,Accepted,2012-05-04 12:44:44,Olga,G97,complete,i_711
1-740632539,Accepted,2012-05-04 12:44:59,Olga,G97,start,i_712
1-740632539,Accepted,2012-05-04 12:44:59,Olga,G97,complete,i_712
1-740632539,Completed,2012-05-04 13:41:02,Olga,G97,start,i_713
1-740632539,Completed,2012-05-04 13:41:02,Olga,G97,complete,i_713
1-740632539,Completed,2012-05-04 13:41:06,Olga,G97,start,i_714
