number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0025763,Active,True,1,0,2,True,Caller 5273,Opened by  17,4/5/2016 10:33,Created by 10,4/5/2016 10:40,Updated by 213,4/5/2016 12:32,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,4/5/2016 18:00,9/5/2016 18:07
INC0025763,Active,True,1,0,3,True,Caller 5273,Opened by  17,4/5/2016 10:33,Created by 10,4/5/2016 10:40,Updated by 213,4/5/2016 18:00,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 53,4/5/2016 18:00,9/5/2016 18:07
INC0025763,Resolved,True,1,0,4,True,Caller 5273,Opened by  17,4/5/2016 10:33,Created by 10,4/5/2016 10:40,Updated by 213,4/5/2016 18:00,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,4/5/2016 18:00,9/5/2016 18:07
INC0025763,Closed,False,1,0,5,True,Caller 5273,Opened by  17,4/5/2016 10:33,Created by 10,4/5/2016 10:40,Updated by 908,9/5/2016 18:07,Phone,Location 204,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 57,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 53,4/5/2016 18:00,9/5/2016 18:07
INC0026007,New,True,0,0,0,True,Caller 3377,Opened by  17,4/5/2016 16:34,Created by 10,4/5/2016 16:48,Updated by 44,4/5/2016 16:48,Phone,Location 199,Category 26,Subcategory 275,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 184,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 167,4/5/2016 17:54,9/5/2016 18:07
INC0026007,New,True,1,0,1,True,Caller 3377,Opened by  17,4/5/2016 16:34,Created by 10,4/5/2016 16:48,Updated by 44,4/5/2016 16:49,Phone,Location 199,Category 26,Subcategory 275,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 167,4/5/2016 17:54,9/5/2016 18:07
INC0026007,Resolved,True,1,0,2,True,Caller 3377,Opened by  17,4/5/2016 16:34,Created by 10,4/5/2016 16:48,Updated by 718,4/5/2016 17:54,Phone,Location 199,Category 26,Subcategory 275,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 167,4/5/2016 17:54,9/5/2016 18:07
INC0026007,Closed,False,1,0,3,True,Caller 3377,Opened by  17,4/5/2016 16:34,Created by 10,4/5/2016 16:48,Updated by 908,9/5/2016 18:07,Phone,Location 199,Category 26,Subcategory 275,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 184,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 167,4/5/2016 17:54,9/5/2016 18:07
INC0026045,New,True,0,0,0,True,Caller 3658,Opened by  221,4/5/2016 18:03,Created by 98,4/5/2016 18:04,Updated by 429,4/5/2016 18:04,Phone,Location 161,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,4/5/2016 18:18,9/5/2016 19:07
INC0026045,New,True,0,0,1,True,Caller 3658,Opened by  221,4/5/2016 18:03,Created by 98,4/5/2016 18:04,Updated by 429,4/5/2016 18:18,Phone,Location 161,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,4/5/2016 18:18,9/5/2016 19:07
INC0026045,Resolved,True,0,0,2,True,Caller 3658,Opened by  221,4/5/2016 18:03,Created by 98,4/5/2016 18:04,Updated by 429,4/5/2016 18:18,Phone,Location 161,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,4/5/2016 18:18,9/5/2016 19:07
INC0026045,Closed,False,0,0,3,True,Caller 3658,Opened by  221,4/5/2016 18:03,Created by 98,4/5/2016 18:04,Updated by 908,9/5/2016 19:07,Phone,Location 161,Category 37,Subcategory 123,Symptom 118,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,4/5/2016 18:18,9/5/2016 19:07
INC0026370,Active,True,0,0,0,True,Caller 4641,Opened by  301,5/5/2016 12:05,?,?,Updated by 908,5/5/2016 12:05,Phone,Location 59,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 133,5/5/2016 12:29,10/5/2016 13:07
INC0026370,Resolved,True,0,0,1,True,Caller 4641,Opened by  301,5/5/2016 12:05,?,?,Updated by 573,5/5/2016 12:29,Phone,Location 59,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,5/5/2016 12:29,10/5/2016 13:07
INC0026370,Closed,False,0,0,2,True,Caller 4641,Opened by  301,5/5/2016 12:05,?,?,Updated by 908,10/5/2016 13:07,Phone,Location 59,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 149,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 133,5/5/2016 12:29,10/5/2016 13:07
INC0027351,Active,True,0,0,0,True,Caller 4575,Opened by  501,9/5/2016 09:55,?,?,Updated by 908,9/5/2016 09:55,Phone,Location 143,Category 20,Subcategory 103,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,9/5/2016 10:11,14/5/2016 11:07
INC0027351,Resolved,True,0,0,1,True,Caller 4575,Opened by  501,9/5/2016 09:55,?,?,Updated by 915,9/5/2016 10:11,Phone,Location 143,Category 20,Subcategory 103,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,9/5/2016 10:11,14/5/2016 11:07
INC0027351,Closed,False,0,0,2,True,Caller 4575,Opened by  501,9/5/2016 09:55,?,?,Updated by 908,14/5/2016 11:07,Phone,Location 143,Category 20,Subcategory 103,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,9/5/2016 10:11,14/5/2016 11:07
INC0027352,New,True,0,0,0,True,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 908,9/5/2016 09:55,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027352,New,True,1,0,1,True,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 265,9/5/2016 10:01,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027352,New,True,2,0,2,True,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 265,9/5/2016 10:02,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027352,Active,True,2,0,3,True,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 60,9/5/2016 12:41,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027352,Resolved,True,2,0,4,True,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 60,9/5/2016 12:42,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027352,Resolved,True,3,0,5,True,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 16,3/6/2016 16:26,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027352,Closed,False,3,0,6,False,Caller 369,Opened by  131,9/5/2016 09:55,?,?,Updated by 908,8/6/2016 17:07,Phone,Location 143,Category 32,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 15,3/6/2016 16:26,8/6/2016 17:07
INC0027885,New,True,0,0,0,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 265,10/5/2016 12:06,Phone,Location 51,Category 46,Subcategory 251,Symptom 217,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Awaiting User Info,True,0,0,1,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 265,10/5/2016 12:07,Phone,Location 51,Category 46,Subcategory 251,Symptom 217,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Active,True,0,0,3,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 265,10/5/2016 12:10,Phone,Location 51,Category 46,Subcategory 251,Symptom 217,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Active,True,1,0,4,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 526,11/5/2016 09:25,Phone,Location 51,Category 46,Subcategory 251,Symptom 217,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Active,True,2,0,7,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 429,11/5/2016 12:08,Phone,Location 51,Category 46,Subcategory 251,Symptom 217,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Active,True,2,0,8,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 429,11/5/2016 12:09,Phone,Location 51,Category 46,Subcategory 251,Symptom 217,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Active,True,3,0,9,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 653,12/5/2016 10:26,Phone,Location 51,Category 46,Subcategory 259,Symptom 221,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Active,True,3,0,10,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 653,12/5/2016 10:27,Phone,Location 51,Category 46,Subcategory 259,Symptom 221,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Resolved,True,3,0,12,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 653,12/5/2016 15:01,Phone,Location 51,Category 46,Subcategory 259,Symptom 221,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0027885,Closed,False,3,0,13,True,Caller 3329,Opened by  131,10/5/2016 12:03,Created by 62,10/5/2016 12:06,Updated by 908,17/5/2016 15:07,Phone,Location 51,Category 46,Subcategory 259,Symptom 221,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,12/5/2016 15:01,17/5/2016 15:07
INC0028352,New,True,0,0,0,True,Caller 236,Opened by  62,11/5/2016 11:18,Created by 33,11/5/2016 11:22,Updated by 133,11/5/2016 11:22,Phone,Location 204,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,16/5/2016 11:41,21/5/2016 12:07
INC0028352,Active,True,0,0,1,True,Caller 236,Opened by  62,11/5/2016 11:18,Created by 33,11/5/2016 11:22,Updated by 465,12/5/2016 11:45,Phone,Location 204,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,16/5/2016 11:41,21/5/2016 12:07
INC0028352,Awaiting User Info,True,0,0,2,True,Caller 236,Opened by  62,11/5/2016 11:18,Created by 33,11/5/2016 11:22,Updated by 465,12/5/2016 16:49,Phone,Location 204,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,16/5/2016 11:41,21/5/2016 12:07
INC0028352,Resolved,True,0,0,4,True,Caller 236,Opened by  62,11/5/2016 11:18,Created by 33,11/5/2016 11:22,Updated by 465,16/5/2016 11:41,Phone,Location 204,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,16/5/2016 11:41,21/5/2016 12:07
INC0028352,Closed,False,0,0,5,False,Caller 236,Opened by  62,11/5/2016 11:18,Created by 33,11/5/2016 11:22,Updated by 908,21/5/2016 12:07,Phone,Location 204,Category 57,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,False,True,Do Not Notify,?,?,?,?,code 5,Resolved by 113,16/5/2016 11:41,21/5/2016 12:07
INC0028806,New,True,0,0,0,True,Caller 4890,Opened by  472,12/5/2016 12:43,?,?,Updated by 908,12/5/2016 12:43,Phone,Location 222,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,12/5/2016 15:10,17/5/2016 16:07
INC0028806,New,True,1,0,1,True,Caller 4890,Opened by  472,12/5/2016 12:43,?,?,Updated by 868,12/5/2016 12:43,Phone,Location 222,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,12/5/2016 15:10,17/5/2016 16:07
INC0028806,New,True,1,0,2,True,Caller 4890,Opened by  472,12/5/2016 12:43,?,?,Updated by 494,12/5/2016 15:10,Phone,Location 222,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 127,12/5/2016 15:10,17/5/2016 16:07
INC0028806,Resolved,True,1,0,3,True,Caller 4890,Opened by  472,12/5/2016 12:43,?,?,Updated by 494,12/5/2016 15:10,Phone,Location 222,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 141,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,12/5/2016 15:10,17/5/2016 16:07
INC0028806,Closed,False,1,0,4,True,Caller 4890,Opened by  472,12/5/2016 12:43,?,?,Updated by 908,17/5/2016 16:07,Phone,Location 222,Category 23,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 72,Resolver 141,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 127,12/5/2016 15:10,17/5/2016 16:07
INC0029062,Active,True,0,0,0,True,Caller 90,Opened by  8,13/5/2016 05:20,?,?,Updated by 908,13/5/2016 05:20,Phone,Location 188,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 5,13/5/2016 05:22,18/5/2016 06:07
INC0029062,Resolved,True,0,0,1,True,Caller 90,Opened by  8,13/5/2016 05:20,?,?,Updated by 21,13/5/2016 05:22,Phone,Location 188,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,13/5/2016 05:22,18/5/2016 06:07
INC0029062,Closed,False,0,0,2,True,Caller 90,Opened by  8,13/5/2016 05:20,?,?,Updated by 908,18/5/2016 06:07,Phone,Location 188,Category 32,Subcategory 9,Symptom 105,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 6,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 5,13/5/2016 05:22,18/5/2016 06:07
INC0029137,Active,True,0,0,0,True,Caller 2305,Opened by  17,13/5/2016 09:30,?,?,Updated by 908,13/5/2016 09:30,Phone,Location 161,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,13/5/2016 09:39,18/5/2016 10:07
INC0029137,Resolved,True,0,0,1,True,Caller 2305,Opened by  17,13/5/2016 09:30,?,?,Updated by 44,13/5/2016 09:39,Phone,Location 161,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,13/5/2016 09:39,18/5/2016 10:07
INC0029137,Closed,False,0,0,2,True,Caller 2305,Opened by  17,13/5/2016 09:30,?,?,Updated by 908,18/5/2016 10:07,Phone,Location 161,Category 42,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,13/5/2016 09:39,18/5/2016 10:07
INC0029726,New,True,0,0,0,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 908,16/5/2016 09:54,Phone,Location 143,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,New,True,0,0,1,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 915,16/5/2016 10:00,Phone,Location 143,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,New,True,1,0,2,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 915,16/5/2016 10:01,Phone,Location 143,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,New,True,2,0,3,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 915,16/5/2016 10:01,Phone,Location 143,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,Awaiting User Info,True,2,0,4,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 915,16/5/2016 10:03,Phone,Location 143,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,Awaiting User Info,True,2,0,5,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 915,16/5/2016 13:03,Phone,Location 143,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,Resolved,True,2,0,6,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 915,16/5/2016 13:04,Phone,Location 143,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0029726,Closed,False,2,0,7,True,Caller 2448,Opened by  501,16/5/2016 09:54,?,?,Updated by 908,21/5/2016 13:07,Phone,Location 143,Category 57,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 233,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 212,16/5/2016 13:04,21/5/2016 13:07
INC0030544,New,True,0,0,0,True,Caller 5325,Opened by  305,17/5/2016 22:22,?,?,Updated by 908,17/5/2016 22:22,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 134,17/5/2016 22:54,22/5/2016 23:07
INC0030544,Resolved,True,0,0,1,True,Caller 5325,Opened by  305,17/5/2016 22:22,?,?,Updated by 578,17/5/2016 22:54,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 134,17/5/2016 22:54,22/5/2016 23:07
INC0030544,Closed,False,0,0,2,True,Caller 5325,Opened by  305,17/5/2016 22:22,?,?,Updated by 908,22/5/2016 23:07,Phone,Location 204,Category 26,Subcategory 175,Symptom 116,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 150,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 134,17/5/2016 22:54,22/5/2016 23:07
INC0031255,New,True,0,0,0,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 908,19/5/2016 12:25,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 66,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,New,True,1,0,1,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 713,19/5/2016 13:30,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,New,True,1,0,2,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 859,19/5/2016 13:46,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,New,True,2,0,3,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 859,19/5/2016 13:46,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Awaiting User Info,True,2,0,4,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 429,20/5/2016 08:26,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Awaiting User Info,True,2,0,5,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 429,20/5/2016 08:26,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Awaiting User Info,True,2,0,9,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 429,31/5/2016 08:41,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Awaiting User Info,True,2,0,10,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 429,31/5/2016 15:08,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Awaiting User Info,True,2,0,11,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 429,31/5/2016 15:09,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Resolved,True,2,0,12,True,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 429,31/5/2016 15:10,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
INC0031255,Closed,False,2,0,13,False,Caller 3887,Opened by  17,19/5/2016 12:25,?,?,Updated by 908,5/6/2016 15:10,Phone,Location 249,Category 53,Subcategory 114,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 115,False,True,Do Not Notify,?,?,?,?,code 9,Resolved by 103,31/5/2016 15:10,5/6/2016 15:10
